campaign_id,campaign_name,channel,region,campaign_date,ad_spend,revenue_generated
422,Summer Promo,Google Ads,South,2024-11-26,1862.56,8091.48
423,Black Friday,Facebook Ads,East,2025-06-22,1571.76,3392.64
424,Cyber Monday,Facebook Ads,East,2024-08-14,944.96,4240.51
425,New Year Push,Google Ads,North,2024-12-20,5071.73,14614.39
426,Black Friday,YouTube,North,2025-01-30,764.06,2674.09
427,New Year Push,Affiliate,North,2024-10-30,2178.07,8913.14
428,Winter Sale,Facebook Ads,South,2024-08-06,2130.88,2690.77
429,Cyber Monday,facebook ads,South,2024-01-25,461.84,1103.0
430,Spring Launch,instagram,East,2025-02-21,5691.93,4342.0
431,Winter Sale,Facebook Ads,Central,2024-02-16,7777.72,17991.07
432,Holiday Deals,Facebook Ads,East,2025-03-24,5291.46,11974.84
433,Cyber Monday,LinkedIn,South,2024-11-01,4067.55,11139.24
434,Winter Sale,Email,North,2024-02-12,1636.88,
435,Black Friday,Instagram,West,2025-06-08,8631.68,36982.1
436,Winter Sale,Affiliate,Central,2024-03-15,3795.76,6008.61
437,Black Friday,TikTok,South,2024-08-28,6475.6,13825.0
438,Holiday Deals,email,Central,2025-08-03,351.32,395.1
439,Back To School,YouTube,East,2025-01-03,7188.13,22539.79
440,Holiday Deals,Affiliate,Central,2024-04-21,368.25,511.09
441,Back To School,LinkedIn,North,2024-03-18,2387.64,7610.77
442,Back To School,Google Ads,Central,2024-09-23,295.13,270.47
443,Back To School,linkedin,South,2025-04-20,8019.17,9736.7
444,Summer Promo,Email,West,2024-06-12,6562.19,9533.1
445,New Year Push,TikTok,North,2024-08-12,1084.47,1597.09
446,Black Friday,YouTube,West,2025-04-10,,28441.92
447,Holiday Deals,LinkedIn,Central,2025-07-11,8319.18,17376.56
448,Spring Launch,LinkedIn,West,2024-08-16,6714.04,8862.11
449,Winter Sale,Email,West,2024-06-18,3002.16,12264.85
450,Spring Launch,Instagram,West,2024-12-04,228.72,192.59
451,Cyber Monday,Google Ads,South,2024-02-14,2158.07,1308.07
452,Summer Promo,Google Ads,South,2024-09-21,1896.21,5370.38
453,Holiday Deals,Facebook Ads,South,2025-04-04,4272.1,17390.38
454,Summer Promo,Email,Central,2025-06-07,8192.69,15297.96
455,Back To School,YouTube,West,2024-05-15,2668.29,5386.66
456,Summer Promo,Facebook Ads,South,2025-05-02,5943.92,9345.36
457,Spring Launch,Affiliate,South,2025-07-06,6279.07,13422.43
458,Black Friday,Google Ads,Central,2025-03-15,5565.27,12491.28
459,Spring Launch,YouTube,South,2024-09-17,3015.21,12946.75
460,Cyber Monday ,LinkedIn,South,2024-01-06,7659.7,8122.75
461,Back To School,TikTok,West,2025-01-05,8697.83,21307.29
462,Black Friday,LinkedIn,West,2024-07-27,8956.07,33132.27
463,Holiday Deals,LinkedIn,Central,2024-12-18,4309.61,2542.14
464,Back To School,Affiliate,South,2024-04-12,2759.91,7359.4
465,Winter Sale ,Email,West,2024-01-06,6371.43,9758.17
466,Holiday Deals,Instagram,East,2024-03-22,1479.63,5681.37
467,Holiday Deals,Google Ads,South,2025-05-21,9845.58,25625.69
468,Winter Sale ,Instagram,Central,2024-06-22,1799.62,2860.01
181,Holiday Deals ,youtube,East,2025-02-08,282.07,1172.62
470,Holiday Deals ,TikTok,East,2024-10-10,1265.74,3551.75
471,Summer Promo,YouTube,Central,2024-04-19,2813.15,7642.52
472,Holiday Deals,LinkedIn,West,2025-01-21,6549.06,25010.65
473,New Year Push,Google Ads,West,2024-04-29,2143.57,1166.07
474,Black Friday,YouTube,East,2025-06-12,1455.17,5966.31
475,Black Friday,Facebook Ads,Central,2024-07-01,8751.51,25288.82
476,Back To School,Affiliate,South,2024-08-28,6045.12,19103.47
477,Black Friday,Email,North,2024-05-02,1836.18,7634.19
478,Winter Sale,Affiliate,East,2024-11-18,4245.83,8629.88
479,Holiday Deals ,YouTube,South,2025-08-13,5237.29,3602.54
480,Black Friday ,YouTube,South,2025-04-13,1746.21,6028.15
481,Back To School,YouTube,Central,2024-04-13,919.71,2678.76
482,New Year Push,TikTok,East,2024-07-07,2528.96,5202.53
483,Holiday Deals,affiliate,South,2025-08-08,2958.07,5687.45
484,Back To School,YouTube,West,2024-07-19,7218.55,12188.43
485,New Year Push,Email,Central,2025-06-30,5707.41,13721.76
486,Cyber Monday,facebook ads,South,2024-03-02,6670.34,28331.06
487,Holiday Deals,TikTok,East,2025-07-27,7352.46,9997.59
488,Back To School ,Email,East,2024-12-29,408.71,633.11
489,Holiday Deals,Affiliate,South,2024-06-20,5991.27,4228.06
490,Spring Launch,Facebook Ads,South,2024-12-17,5014.03,14477.37
491,Holiday Deals,affiliate,East,2025-06-17,3409.01,12216.69
492,Holiday Deals ,Facebook Ads,South,2024-06-19,1155.32,924.89
493,Cyber Monday,Facebook Ads,North,2024-09-25,7309.07,18140.86
494,Holiday Deals,Affiliate,South,2024-05-14,6915.18,15485.23
495,New Year Push,Affiliate,Central,2024-10-05,2539.38,9589.74
496,New Year Push,YouTube,Central,2025-06-30,8014.22,26276.91
497,Black Friday,YouTube,East,2024-06-08,,7994.1
498,New Year Push,Google Ads,West,2025-05-03,3673.64,3182.58
499,Black Friday,Instagram,West,2025-07-28,9181.4,9615.45
500,Back To School,LinkedIn,North,2025-03-08,9507.35,21715.01
501,Holiday Deals,LinkedIn,Central,2024-10-02,1932.82,5156.0
502,New Year Push,LinkedIn,Central,2025-05-18,,29975.99
503,Spring Launch,LinkedIn,East,2024-05-08,8084.96,25347.43
504,Black Friday,YouTube,East,2025-05-25,6953.54,27096.43
505,Summer Promo,Google Ads,East,2025-02-05,2571.71,6320.49
506,Winter Sale,facebook ads,South,2025-01-29,2289.97,10191.91
507,Spring Launch ,Instagram,West,2025-02-02,9446.19,6212.83
508,Spring Launch,LinkedIn,West,2024-11-01,7085.19,29764.84
509,Cyber Monday,TikTok,North,2024-06-20,1887.7,5232.29
510,New Year Push,Email,East,2024-04-01,9163.33,5825.9
511,Winter Sale,Google Ads,East,2024-06-06,7004.46,11833.31
512,Black Friday,Affiliate,South,2024-01-22,9251.52,40560.82
513,New Year Push,LinkedIn,Central,2025-05-16,9448.24,22646.08
514,Summer Promo,Facebook Ads,Central,2024-06-07,8634.22,33485.21
515,Cyber Monday,Email,North,2025-01-07,3259.09,12435.59
516,Cyber Monday,Instagram,Central,2025-05-24,466.38,1345.54
517,Spring Launch ,Facebook Ads,North,2024-05-12,,2334.94
518,Cyber Monday,affiliate,Central,2024-09-19,861.84,
519,New Year Push,Facebook Ads,West,2024-03-03,3464.76,11776.95
520,Winter Sale,LinkedIn,Central,2024-02-11,747.03,1315.64
521,Spring Launch,Instagram,Central,2025-01-29,5440.96,19929.65
522,Cyber Monday,Facebook Ads,Central,2025-01-01,3255.65,9778.56
523,Cyber Monday,TikTok,South,2025-06-30,8871.18,26289.32
524,Black Friday,TikTok,West,2025-03-16,2406.3,1438.01
525,Holiday Deals ,TikTok,West,2025-04-03,,5098.35
526,Summer Promo,LinkedIn,North,2024-11-03,8759.55,22912.78
527,Holiday Deals,Email,North,2024-02-08,9396.77,34722.31
528,Holiday Deals,LinkedIn,North,2025-08-07,9979.55,18989.56
529,Summer Promo ,Affiliate,Central,2024-04-07,7695.16,16219.27
530,Winter Sale,TikTok,East,2025-03-20,4850.77,14600.92
531,Winter Sale,YouTube,North,2024-11-08,8749.4,38815.26
532,Summer Promo,Google Ads,West,2025-04-01,7705.91,16730.05
533,Summer Promo,Email,East,2024-03-25,4271.43,14737.84
534,Cyber Monday,Email,South,2025-05-07,2463.89,2320.73
535,Back To School,instagram,North,2024-09-29,3610.76,5953.98
536,Cyber Monday,TikTok,East,2024-07-14,3033.45,4351.27
537,New Year Push,Email,West,2024-02-15,516.72,295.3
538,Spring Launch ,Facebook Ads,North,2024-09-05,9878.45,21842.17
539,Spring Launch,LinkedIn,West,2025-04-27,3904.83,
540,Holiday Deals,Affiliate,Central,2024-05-24,2260.71,9720.7
541,Holiday Deals,Email,North,2024-10-17,7884.82,6762.37
542,Spring Launch,YouTube,East,2025-01-03,,17005.95
543,Cyber Monday,Facebook Ads,East,2025-05-11,9452.85,22399.53
544,Winter Sale,google ads,South,2025-06-26,6172.77,7210.63
545,Black Friday,LinkedIn,South,2025-05-28,9912.57,14142.13
546,Winter Sale,LinkedIn,South,2024-06-04,9433.04,29229.09
547,Back To School,YouTube,South,2025-08-09,6116.59,15601.92
548,Back To School,Email,Central,2025-07-08,2383.63,2874.93
549,Summer Promo,YouTube,South,2025-08-01,2282.81,2843.82
550,Black Friday,Email,North,2024-11-22,7817.89,14857.91
551,Holiday Deals,Email,South,2024-04-19,,2943.75
552,Back To School,Instagram,South,2024-01-27,8849.48,37265.24
553,Black Friday,Email,West,2025-05-18,9949.59,11895.54
554,Holiday Deals,YouTube,South,2024-07-26,4022.8,14212.37
555,New Year Push,TikTok,West,2024-09-09,6990.6,7798.6
556,Cyber Monday,Google Ads,Central,2024-04-21,8176.75,11429.15
557,Cyber Monday,Google Ads,Central,2025-01-31,2315.79,6131.97
558,Holiday Deals,LinkedIn,West,2024-06-19,5970.11,16837.77
559,New Year Push,Facebook Ads,Central,2024-04-25,1005.72,4032.78
560,Black Friday ,Affiliate,North,2024-07-02,2729.44,2778.73
561,Black Friday,Email,North,2024-04-03,8898.61,38465.18
562,Summer Promo,YouTube,Central,2025-01-24,8635.06,
563,Summer Promo,Email,South,2024-02-22,6586.9,17807.22
564,Spring Launch,Email,South,2024-01-04,961.17,2050.96
565,Winter Sale,affiliate,South,2024-08-10,3789.62,5832.28
566,Back To School,linkedin,Central,2025-07-24,7261.86,18034.85
567,Summer Promo,Google Ads,Central,2024-11-01,902.36,1245.92
568,Holiday Deals,Email,West,2025-08-15,,5522.46
569,Spring Launch,YouTube,Central,2024-03-07,8526.95,21151.83
570,Back To School,Instagram,Central,2024-02-29,4857.81,13940.12
571,Holiday Deals,YouTube,Central,2024-11-20,8264.34,15629.82
572,New Year Push,Affiliate,West,2024-07-03,6812.36,18822.06
573,New Year Push ,Facebook Ads,South,2025-02-28,2743.58,11014.16
574,Back To School,linkedin,East,2024-03-10,7994.52,25053.29
575,Black Friday,YouTube,Central,2024-01-30,8520.76,33820.4
576,New Year Push,Google Ads,South,2025-05-08,7112.79,27370.4
577,Cyber Monday,google ads,Central,2024-11-02,7004.97,22559.95
578,Black Friday,TikTok,North,2024-06-01,,21852.51
579,Cyber Monday ,Email,Central,2024-04-29,1670.19,6719.98
580,Cyber Monday,Facebook Ads,West,2024-08-31,8731.25,5387.09
581,Black Friday,Google Ads,South,2024-04-04,,8403.69
582,New Year Push,LinkedIn,East,2024-05-26,3417.68,11873.13
12,Back To School,Google Ads,West,2025-01-31,1691.52,6380.19
584,Spring Launch,tiktok,West,2024-02-17,8338.13,21094.39
585,Back To School,TikTok,South,2024-07-16,163.22,269.01
586,Summer Promo,LinkedIn,North,2024-01-16,6207.58,27466.96
587,Holiday Deals,Email,East,2025-08-10,6354.95,9781.63
588,Summer Promo,Google Ads,West,2024-02-21,6376.66,16961.54
589,New Year Push,TikTok,East,2024-12-06,7820.47,7256.79
590,New Year Push,Email,North,2025-04-24,7634.18,20345.6
591,Back To School,Email,Central,2024-09-21,9633.62,17990.68
592,Black Friday,Affiliate,West,2024-01-31,6362.96,26903.31
593,Black Friday ,Email,Central,2024-04-15,1114.85,4736.9
594,Holiday Deals ,Affiliate,West,2025-02-27,6910.07,5330.07
595,Back To School ,YouTube,West,2025-08-03,3079.54,10263.15
596,New Year Push,Facebook Ads,Central,2025-04-19,766.77,2168.95
597,Spring Launch,YouTube,East,2025-05-21,3524.24,10515.14
598,Winter Sale,Email,South,2025-04-08,552.85,2203.74
599,Black Friday,LinkedIn,Central,2024-11-07,9737.54,42606.72
600,Winter Sale,youtube,South,2024-10-28,7521.55,7674.58
601,Black Friday,Facebook Ads,East,2024-02-01,7606.81,4551.52
602,Cyber Monday,YouTube,Central,2024-08-04,319.02,572.46
185,Cyber Monday,Email,East,2024-05-08,4937.57,17684.55
604,Summer Promo,Facebook Ads,South,2025-03-01,6864.62,15676.12
605,New Year Push,youtube,Central,2025-04-05,2808.9,12607.74
606,Back To School,LinkedIn,West,2025-07-13,,9958.1
607,New Year Push ,Facebook Ads,South,2025-06-23,1719.88,6327.85
608,Spring Launch,Instagram,West,2024-03-20,6967.45,9636.53
609,Winter Sale,Affiliate,West,2025-06-08,915.57,2949.96
610,Holiday Deals,LinkedIn,South,2024-02-06,6579.66,10481.65
611,New Year Push,email,Central,2024-02-22,9513.55,10505.16
612,Summer Promo,facebook ads,East,2024-09-15,4380.11,18722.62
613,Summer Promo,Email,West,2025-01-13,4255.3,12996.13
614,Winter Sale,TikTok,North,2024-05-28,4036.18,6445.22
615,Cyber Monday,Instagram,West,2024-06-20,9841.38,21034.34
616,Spring Launch,Google Ads,South,2025-04-20,8951.58,12709.62
115,Cyber Monday,YouTube,West,2024-09-25,2209.74,1380.06
618,Winter Sale,Facebook Ads,Central,2024-12-28,6551.5,12933.35
619,Holiday Deals,Facebook Ads,East,2025-08-21,8657.15,20715.17
620,Back To School ,tiktok,South,2024-11-16,9685.11,12029.9
621,Spring Launch ,Affiliate,East,2024-08-12,8699.37,31373.3
622,Back To School,Facebook Ads,North,2024-03-29,7732.13,29993.96
623,Summer Promo,Facebook Ads,South,2024-09-16,7634.14,22939.68
624,Cyber Monday,TikTok,East,2024-06-14,1399.32,881.72
625,Holiday Deals,LinkedIn,South,2025-03-27,9216.39,27341.35
626,Spring Launch,Email,Central,2025-03-17,7985.72,19374.07
627,Spring Launch ,Facebook Ads,Central,2024-09-13,,1262.29
628,Winter Sale,YouTube,East,2024-06-04,6887.1,15297.79
629,New Year Push ,Affiliate,West,2025-02-17,2085.19,5142.87
630,New Year Push,Facebook Ads,Central,2025-07-02,735.67,2080.39
631,Spring Launch,TikTok,Central,2024-12-14,2763.03,10196.23
632,Winter Sale ,YouTube,South,2024-11-02,3172.58,7363.18
633,New Year Push ,Instagram,South,2024-02-06,215.04,169.84
634,Holiday Deals,Affiliate,Central,2025-04-05,,9644.39
635,Cyber Monday,Facebook Ads,South,2025-06-19,6040.2,10066.9
636,Spring Launch,google ads,South,2025-05-15,6980.32,27505.88
637,Summer Promo,Google Ads,South,2024-02-21,7820.52,5149.62
638,Spring Launch,Facebook Ads,North,2025-05-24,4857.02,4467.1
639,Cyber Monday ,TikTok,North,2025-08-12,2496.25,11099.95
640,Summer Promo,TikTok,North,2024-05-03,1510.71,3770.06
641,Back To School,Google Ads,South,2024-04-12,6219.74,20586.47
642,Spring Launch,Google Ads,North,2024-07-02,5640.52,3040.71
643,New Year Push,Email,South,2024-05-26,3331.97,8565.98
644,Winter Sale,email,West,2024-03-31,969.88,1845.2
645,Spring Launch,Facebook Ads,Central,2025-01-05,428.71,349.1
646,Back To School,LinkedIn,North,2024-07-17,4029.54,4153.9
647,Summer Promo,Google Ads,North,2025-01-07,5718.65,18630.56
648,Winter Sale,Facebook Ads,North,2025-07-04,8025.81,10438.38
649,New Year Push,TikTok,West,2024-07-22,1758.08,1614.39
650,Back To School,youtube,South,2025-01-19,6400.66,21287.97
651,Back To School,Affiliate,South,2025-01-31,412.7,1751.85
652,Black Friday,Email,North,2025-08-05,614.52,1637.81
653,Black Friday,Instagram,East,2024-06-09,7119.7,28364.01
654,Back To School,Facebook Ads,West,2025-06-18,7169.46,26576.56
655,Cyber Monday,Instagram,South,2024-12-01,3460.56,13009.28
656,Winter Sale,YouTube,North,2024-02-11,893.14,3643.36
657,Spring Launch,Affiliate,West,2024-09-03,5521.16,20810.31
658,Black Friday,LinkedIn,South,2024-04-02,4577.95,
659,Winter Sale,Affiliate,West,2024-05-21,5311.39,18198.72
660,Winter Sale,Facebook Ads,West,2024-12-06,908.14,673.3
661,Back To School,Facebook Ads,Central,2024-12-09,2546.32,2898.17
662,Spring Launch ,YouTube,East,2025-04-21,8730.66,12020.86
663,Back To School,Email,East,2024-09-01,9761.07,18034.39
664,Back To School,instagram,East,2024-12-27,1902.97,6962.58
665,New Year Push,Affiliate,Central,2025-06-23,6621.21,16505.24
666,New Year Push,TikTok,North,2024-07-11,5598.1,18903.7
667,Spring Launch,Facebook Ads,South,2024-10-09,2361.7,10593.02
668,Winter Sale ,LinkedIn,West,2025-07-08,9750.45,30239.1
669,Back To School,Facebook Ads,North,2024-08-25,2075.47,6684.91
670,Black Friday,Affiliate,Central,2025-06-26,814.76,507.28
671,Summer Promo,LinkedIn,South,2025-05-10,2651.06,6231.29
672,Summer Promo,Email,Central,2024-10-19,8695.9,29641.51
673,Summer Promo,Instagram,North,2024-02-12,7452.79,16410.84
674,Winter Sale,TikTok,East,2024-05-31,3524.76,6993.67
675,Cyber Monday,Affiliate,South,2025-04-14,9877.73,6523.62
676,Holiday Deals,Affiliate,East,2025-08-10,8683.61,24441.77
677,Spring Launch,Affiliate,North,2024-05-22,4442.29,15108.36
678,Black Friday,Facebook Ads,East,2024-02-26,4918.02,19641.06
679,Back To School,Google Ads,North,2025-07-05,9016.95,19719.02
680,New Year Push,TikTok,Central,2025-06-07,2840.6,8150.82
681,Black Friday ,YouTube,East,2024-01-13,9132.4,12261.61
682,New Year Push,YouTube,West,2024-10-22,6267.37,18966.57
683,Spring Launch,email,South,2024-11-06,7357.82,7551.12
684,Cyber Monday,Facebook Ads,North,2025-02-23,7186.67,29725.0
685,Summer Promo,Instagram,South,2025-01-25,1878.86,2724.67
686,New Year Push,Affiliate,South,2024-01-28,9716.81,11892.48
687,Spring Launch,LinkedIn,West,2024-07-02,8558.41,21131.67
688,Spring Launch,TikTok,Central,2025-05-07,2547.59,10147.05
689,Spring Launch,TikTok,Central,2025-08-12,4508.52,
690,Summer Promo,TikTok,South,2024-02-24,3656.41,10500.49
691,Spring Launch,Instagram,South,2024-04-06,1718.89,3548.35
692,Holiday Deals,LinkedIn,East,2024-04-08,9697.18,14861.26
693,New Year Push,YouTube,East,2024-06-15,6601.69,11888.06
90,Spring Launch,YouTube,West,2024-03-19,7757.38,7939.64
695,New Year Push,TikTok,South,2024-11-07,9701.23,
696,Back To School ,LinkedIn,South,2024-08-02,2436.9,1934.87
697,New Year Push,youtube,North,2024-07-20,1780.6,4592.34
698,Holiday Deals,Google Ads,North,2024-11-04,3436.33,13111.43
699,Back To School,Email,East,2024-01-30,4365.79,6526.23
700,Summer Promo,Instagram,Central,2025-08-06,6209.74,20660.48
701,Holiday Deals,Email,Central,2024-01-05,1753.71,2052.68
702,Black Friday,Email,West,2024-04-19,463.05,1595.49
703,Spring Launch,TikTok,North,2025-04-22,6671.66,16002.13
704,Winter Sale,Facebook Ads,East,2025-05-20,8457.29,31483.79
705,New Year Push,instagram,Central,2025-02-21,5895.01,23421.38
706,New Year Push,TikTok,South,2024-01-14,2137.83,2025.98
707,Spring Launch,Facebook Ads,South,2025-02-08,2770.52,2017.9
708,Spring Launch,TikTok,South,2024-12-12,5358.58,22754.8
709,New Year Push,LinkedIn,Central,2024-10-06,489.5,483.84
710,Cyber Monday,Affiliate,Central,2024-10-12,4576.77,19384.91
711,Summer Promo,Google Ads,North,2024-02-24,3229.95,8168.35
712,Black Friday,Email,East,2024-04-08,511.57,559.34
713,Holiday Deals,Affiliate,West,2025-05-31,9867.64,43027.6
714,Winter Sale,youtube,North,2025-01-27,148.91,641.39
715,Holiday Deals,Email,West,2025-03-17,6427.29,25527.1
716,New Year Push,Affiliate,Central,2024-06-09,4601.92,11791.89
717,Black Friday,LinkedIn,East,2024-03-03,,
718,Winter Sale,tiktok,West,2024-04-09,1482.55,919.02
719,Back To School ,LinkedIn,Central,2024-03-27,3148.51,10449.03
720,Black Friday,Google Ads,West,2025-03-08,2098.35,6701.56
721,Black Friday,YouTube,Central,2025-02-03,9702.13,8495.21
722,New Year Push,TikTok,South,2024-11-02,6758.76,15376.18
723,Back To School,LinkedIn,East,2024-02-18,8694.61,10508.3
724,Spring Launch ,TikTok,East,2024-03-09,6957.0,26801.57
725,Holiday Deals,LinkedIn,West,2025-07-06,9451.68,30557.21
726,Summer Promo,Google Ads,Central,2024-07-10,5022.03,14922.4
727,Cyber Monday,Google Ads,Central,2024-07-24,8702.16,24213.23
728,Cyber Monday,YouTube,East,2024-03-06,400.83,1693.02
729,Back To School,YouTube,South,2024-04-26,,22206.12
730,Cyber Monday,YouTube,North,2024-07-25,2235.18,7008.5
731,Summer Promo ,Google Ads,West,2024-01-21,3999.26,12417.43
732,Cyber Monday,TikTok,North,2025-02-10,1155.27,3617.59
733,Spring Launch,LinkedIn,West,2024-04-02,9994.2,6924.46
734,Cyber Monday,Instagram,West,2024-08-11,9774.02,20795.52
735,Winter Sale,Affiliate,Central,2025-01-18,8720.46,31651.28
736,Holiday Deals,Email,East,2025-05-01,5713.46,19733.13
737,Winter Sale,Instagram,East,2025-07-19,8797.3,18620.02
738,Back To School ,Affiliate,West,2024-01-09,3337.63,10581.53
739,Back To School,LinkedIn,South,2024-06-13,8097.67,28739.77
740,Winter Sale,LinkedIn,North,2025-05-18,7998.36,17934.99
741,Spring Launch,Email,East,2025-06-02,8196.56,8039.48
742,Winter Sale,Google Ads,South,2025-03-30,5490.44,2871.69
743,Spring Launch,Facebook Ads,South,2024-09-12,3313.4,6513.63
744,Cyber Monday,TikTok,West,2025-05-04,4022.11,13200.04
745,Holiday Deals,Instagram,North,2025-02-28,3946.73,9056.86
746,Winter Sale,Google Ads,Central,2024-08-22,2451.69,4886.24
747,Cyber Monday ,YouTube,Central,2024-09-23,2349.97,1863.02
748,Cyber Monday,Affiliate,West,2024-05-01,6074.14,19272.34
749,New Year Push,YouTube,South,2025-03-17,6232.95,14672.22
750,Cyber Monday,Email,West,2024-05-29,3859.88,
751,New Year Push,Facebook Ads,North,2025-04-25,5238.91,12661.02
752,Cyber Monday,LinkedIn,North,2024-04-07,353.86,659.95
753,Winter Sale,Google Ads,East,2025-05-31,3863.94,8096.08
754,Winter Sale,Email,East,2024-06-22,5843.71,15394.73
755,Cyber Monday,Email,East,2024-04-29,6118.26,21778.15
756,Black Friday,YouTube,East,2024-09-26,8148.56,27480.96
757,Black Friday,affiliate,South,2025-07-23,9559.68,5477.03
